Assets,top_left_X,top_left_Y,bottom_right_X,top_right_Y,height,width,total_image_height,total_image_width
adunit-hitmans-wifes-body-guard-user-choice-unit2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-spiral-new-puzzle-v3-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59e7b509d984f3a5b13fb8a33e0f6c2d,388.0,438.0,533.0,480.0,42.0,145.0,500.0,600.0
c5d9fdf57215e5dbec5cc42419090749,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
94bc1e8d137186644fa3baa53185a331,171.0,255.0,435.0,305.0,50.0,264.0,900.0,600.0
eb641577b39bf60665e3130ac0d4e301,39.0,219.0,216.0,273.0,54.0,177.0,900.0,600.0
3c5828449ad87b05b5dedf0b4787242a,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-western-union-ralphs-sensory-eng-auto-eng-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9a09184e03a21be85b165f66d6d1c121,118.0,776.0,482.0,852.0,76.0,364.0,900.0,600.0
adunit-mouser-user-choice-v3-cpe-us-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24f58a2b0bfefefd5ccc43bf1f664685,0.0,400.0,600.0,500.0,100.0,600.0,500.0,600.0
75e9bf718c93754ae33314a92db613dd,177.0,804.0,421.0,859.0,55.0,244.0,900.0,600.0
adunit-showtime-dexter-sensory-plus-video-canvas-v4-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3bf22f2c7f71986b690dc922cb0bee1f,117.0,804.0,483.0,877.0,73.0,366.0,900.0,600.0
adunit-mouser-user-choice-cpe-av-us-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-zee-punjabi-antakshari-in-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77cb39bbc869bdf0db280ec15a15280f,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
c48014dd1774f0fc8dddf6c6cdcb337f,302.0,371.0,510.0,424.0,53.0,208.0,500.0,600.0
cd5de313101387fd9191cb03ef431ec9,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-lexus-geo-video-google-maps-cta-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-cpe-aus-nz-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28b455751eabbf79d899fc9a4c6f151e,82.0,248.0,337.0,354.0,106.0,255.0,500.0,600.0
adunit-playstation-spring-sale-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-western-union-ralphs-sensory-engagement-v1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f520edea9b83c22a1c82412fcaf9f0a3,175.0,91.0,454.0,150.0,59.0,279.0,900.0,600.0
adunit-mouser-user-choice-v3-uk-cpe-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b58ae8eb1017e252ce37c29226411489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe1cc47f2e46f29607046541f8418275,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
090f9075627a9543f171041a644d8af9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-milk-user-slide-v1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-flight4-canada-cpe-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28c3515061ccebd5a08a954a584623e1,191.0,312.0,410.0,380.0,68.0,219.0,500.0,600.0
adunit-lionsgate-moonfall-parallax-cta2-phase-spanish-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
049b5c09f2fc9c009cc3e7bc6e95be90,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-lionsgate-moonfall-bio-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-playstation-spring-sale-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bd312b97d9d646bcd3263809be428f5e,126.0,675.0,473.0,752.0,77.0,347.0,900.0,600.0
68c78af778382e3e80ba98d676dd8527,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-western-union-ralphs-sensory-eng-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71d0113ae02ccba7e3fd67f71baf2f2a,61.0,611.0,380.0,741.0,130.0,319.0,900.0,600.0
2287637d5dbfb7cc45fb816157a412fa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-j12-singapore-v1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b378c281edcaebfbe47a3104fdc2e036,106.0,731.0,468.0,797.0,66.0,362.0,900.0,600.0
09b983781c78607d3e9348f231765ea1,175.0,465.0,425.0,535.0,70.0,250.0,900.0,600.0
adunit-chevy-tap-and-hold-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-rmax2-1000-sports-sensory-plus-video-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-moonfall-parallax-dec-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-j12-singapore-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f08d8e575fa2c9929dfaf2d1bfa553a2,30.0,656.0,233.0,706.0,50.0,203.0,900.0,600.0
adunit-lionsgate-uwomt-sensory-plus-tune-2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a1a2fa030200a7087619144f042c2da,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-western-union-ralphs-sensory-engagement-maps-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f2aa99ddd5015647abc940e7d6695df2,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
69a95b2cae65b8457594ab519006920c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c004ede9dbeaf07289dff53dfaa0cd9e,172.0,357.0,499.0,383.0,26.0,327.0,500.0,600.0
adunit-yamaha-x2-seonsory-plus-mob,151.0,774.0,450.0,850.0,76.0,299.0,900.0,600.0
2681e9a5eb126e75959f33a477964544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9415d4728381f961a8d6bd7c57142ab7,126.0,138.0,490.0,214.0,76.0,364.0,900.0,600.0
79a672060e901ce418230c3959619cca,201.0,819.0,399.0,878.0,59.0,198.0,900.0,600.0
adunit-windows3-2021-mpu,46.0,366.0,368.0,410.0,44.0,322.0,500.0,600.0
d48b2247fce73617dab5633187c02360,37.0,62.0,344.0,157.0,95.0,307.0,900.0,600.0
adunit-nestle-maggi-varieties-bouillon-ar-kwt-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5793a8d614757c76e8fcb904f943e586,23.0,758.0,558.0,781.0,23.0,535.0,900.0,600.0
adunit-facebook-conversational-commerce-3-0-th-unit2-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-van-cleef-and-arpels-frivole-wave-unit2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-moonfall-parallax-dec-v3-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02335ed7fbc9fd8ec1505d30a7d385ba,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
22d151fdc4f270e75bcf3729df08180f,155.0,50.0,421.0,99.0,49.0,266.0,500.0,600.0
8578176a5460d41edddd1440ab46e564,177.0,421.0,424.0,475.0,54.0,247.0,500.0,600.0
2524439faeafa1c2ca1a27cac00a97b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286ce285a3a28445c972ba9d09090937,178.0,836.0,422.0,868.0,32.0,244.0,900.0,600.0
c47a1785032e3bc12dc53dc97034dd33,165.0,413.0,197.0,456.0,43.0,32.0,900.0,600.0
26891312da99dd6e651fd179d1ff0faf,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
6a8e741867d4f893afad015b77b52c39,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
0a22f881b77f00220f2034c21a18b854,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
b68baf66405783b70a2141860cb15adc,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-ggpoker-game-user-choice-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7c5bf54f39eb745b553d06813cffb23,106.0,731.0,468.0,797.0,66.0,362.0,900.0,600.0
86f213ed98d05c93c09fe2d0ded4dfe6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-cartier-panthere-2021-fy22-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de74397f972d47d2c078b44807974532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-heineken-pure-malt-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-cpe-av-us-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-uwomt-user-slider-sensory-video-v1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2adefe98452f112060fe28e98f7a2c46,219.0,39.0,399.0,87.0,48.0,180.0,500.0,600.0
adunit-volks-wagen-2021-new-polo-v2-v3-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-gme-sensory-video-add-unmute-button-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-playstation-spring-sale-snsory-plus-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-milk-user-slide-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-western-union-ralphs-auto-engage-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-j-j-e-commerce-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
032ecd4e7d6db78058878d0ac61a82dc,173.0,787.0,427.0,854.0,67.0,254.0,900.0,600.0
d6c5dcb42c617e8d164dafb4d302ac0a,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
bab02408832fd896644462340d7bf479,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
299eff884b51e6894dbd307f0a2a6554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-moonfall-parallax-cta2-phase-spanish-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-rmax4-1000-le-sensory-plus-video-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0716aeb4425d2865ea9b1996ef4f90fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d53d09dbd8f7aad4bfab4acb84aa323a,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
4baa12ddba0c06b618225f8191a6d722,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-western-union-sensory-unit-swipe-up-tap-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03231e84227b5038d1ce9c302019da8c,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-chevy-600-1200-hotspot-explorer-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4b537aac6575e7528140fc388f1349ca,82.0,383.0,285.0,436.0,53.0,203.0,500.0,600.0
adunit-mouser-user-choice-v3-aus-nz-cpe-av-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e300993c699d98ef0d6d574b043b65cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-x4-seonsory-plus-mob,151.0,774.0,450.0,850.0,76.0,299.0,900.0,600.0
adunit-nestle-maggi-varieties-bouillon-ar-ksa-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-hitmans-wifes-body-guard-user-choice-unit3-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5aa8f1a6f90157b937cac6e73006a2dc,135.0,399.0,465.0,459.0,60.0,330.0,500.0,600.0
4ad96fa279384268e72374aaacb78caf,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
c9ec2d041cd03c489b2ee97c5f7ba400,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
0978cddd7a740a70fa0ac73fb6603aee,141.0,576.0,460.0,680.0,104.0,319.0,900.0,600.0
3c383647c107f40ba222bcddd47d3d1b,21.0,367.0,580.0,478.0,111.0,559.0,500.0,600.0
adunit-mouser-user-choice-v2-cpe-av-canada-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-facebook-conversational-commerce-3-0-th-unit1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7fdd8606604b4ab61563a88384188011,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-scotch-brite-gamification-thai-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-vodacom-ciot-curve-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64cfdaacd77f39b88f90210e79800a8b,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
0383071848070b93a8a9f0c82c06e5e4,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
74e0cd47380d7a41f96f5ca4ba214a8f,241.0,522.0,600.0,592.0,70.0,359.0,900.0,600.0
623735c2b4b2d78c61e08073dbaa352d,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-yamaha-user-slider-rotate-v2-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258bf2e1c0ff55be0762ccab1c5b18db,0.0,0.0,600.0,500.0,500.0,600.0,500.0,600.0
55775796ac3c2a0fd0fde4cae6048827,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
255bb50bf3493e1a85c9289c52610e31,189.0,488.0,411.0,546.0,58.0,222.0,900.0,600.0
f1cc75828bb3b7419b0d210e971a7cdf,171.0,398.0,415.0,489.0,91.0,244.0,900.0,600.0
b3fd525be390ec4cbebdcbd225362f12,0.0,0.0,600.0,500.0,500.0,600.0,500.0,600.0
adunit-lionsgate-moonfall-parallax-dec-get-tickets-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c01e7ce76419925187c593ba3ecb9f46,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
adunit-lionsgate-moonfall-parallax-cta5-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92a1ef3b78f2b21068f8e1da4025e239,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
6de62384e53319712bf7910e4db4e189,193.0,665.0,442.0,686.0,21.0,249.0,900.0,600.0
974199c136ccbd972ae2fd4714e453f5,177.0,421.0,424.0,475.0,54.0,247.0,500.0,600.0
ecc8e6a50a509f8b6a8ac7c3c1a450e7,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
c3ef76ea758ea5442c9540463c5d37f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06262da6542114aaea8a611540a0ee5d,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
adunit-livspace-before-after-in-tap-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8f5834e2093bee23d3b01f8d05265765,255.0,793.0,413.0,836.0,43.0,158.0,900.0,600.0
8a662fbaa5f751bf677c50359f0716c2,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-mouser-user-choice-v3-aus-cpe-av-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eabf360c935e08b24f30c61519033f93,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
5bc607274e363f0c1a9379e05075dcfc,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
f88e2c7f24b2bcd83044f2ccfdef79c4,158.0,669.0,574.0,745.0,76.0,416.0,900.0,600.0
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune3-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-western-union-kroger-scrub-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lexus-video-carousel-cpe-av-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fbdd6f2bc08bfb43725cd6b4c52907ea,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-yamaha-wolverine-user-choice-cpe-reuse-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-runnings-maps-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-chevy-tap-600-1200-final-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0228441fb421b8c322d67a6746f5f3e,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-mouser-user-choice-cpe-aus-nz-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-the-botanist-gin-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-rmax2-1000-sports-sensory-plus-video-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-v3-canada-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fe116dea417bfe1b97e0b2dcf846c25d,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
03c532904ec03423c5e30463a62401a5,200.0,441.0,399.0,480.0,39.0,199.0,500.0,600.0
cc6c33bd4409ded3155793811af5c72b,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-mouser-user-choice-v3-aus-nz-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cafcf13bef3457ebed7e08e02fa49252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-hitmans-wifes-body-guard-user-choice-unit3-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-uwomt-sensory-plus-tune-4-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eabca629979238e5e3d65f6f4cd818fb,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-scotch-brite-scrub-dots-sponge-swipe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-v3-aus-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-chevy-user-slider-seat-interior-300-600-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b25e2955ba18f9f0f63a3642abdee471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-hennessy-vsop-refik-anadol-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-scotch-brite-gamification-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f23f2bdbb2c99b8d63bba659d22fe79,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
e7b3f462f7d1cc8dcaa9c076eaedd1a8,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
8c0f5a32827b9e60dbd30b77178fe184,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
62dca5e1826d627612856c463e98026f,0.0,0.0,600.0,327.0,327.0,600.0,500.0,600.0
ae98b1f2a6ca87429bb43d29df7c682a,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
676e0507f9e1ed8fa6880eafcf91547b,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
29df3928b70391dec741b20782beeefc,0.0,366.0,600.0,415.0,49.0,600.0,500.0,600.0
adunit-mouser-user-choice-flight4-us-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d217e3878a25f52d495d0c3eea30211a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ba594c8b6a2376bc1013a0d13b83200,192.0,794.0,441.0,861.0,67.0,249.0,900.0,600.0
06615e719bb053415093a4572a1f1d31,328.0,793.0,570.0,847.0,54.0,242.0,900.0,600.0
adunit-lionsgate-moonfall-parallax-cta5-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b4d2cc82bf11b1fa80b366fdd7a5867,119.0,777.0,482.0,852.0,75.0,363.0,900.0,600.0
adunit-chanel-j12-2022-slider-cta2-en-fs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07a8072d594af3c04ef47e8722fc1b38,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
f722cbe03a320f89c6abdfd3fe796047,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
4332420a9acfddfe6dedfe9b0646afd6,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-chevy-user-slider-seat-interior-v1-cpe-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-western-union-sensory-unit-swipe-right-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c162d32bb9bce8199f44c665b20977d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-chanel-j12-tw-black-en-2022-v1-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79bb17ace9de9ef7def221cc38b50c0c,57.0,740.0,262.0,791.0,51.0,205.0,900.0,600.0
adunit-lionsgate-spiral-new-puzzle-v2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5c6befcf9b28fadcedb2430c0800f433,172.0,357.0,499.0,383.0,26.0,327.0,500.0,600.0
39872cc99f017cc22001ee9498584e13,168.0,583.0,478.0,633.0,50.0,310.0,900.0,600.0
77af46ea55c251a18213104bd760d1d2,205.0,250.0,396.0,306.0,56.0,191.0,500.0,600.0
c451990f363a5119a838d33acda877f1,0.0,0.0,600.0,327.0,327.0,600.0,500.0,600.0
adunit-ggpoker-spin-and-gold-sensory-v1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3cea7861b4a43a0695ae177cf0829267,177.0,22.0,424.0,475.0,453.0,247.0,500.0,600.0
7a6ba94986ecc183914a48eed61ebda7,398.0,132.0,591.0,182.0,50.0,193.0,900.0,600.0
74ca5c4df0e45247e224523c26d7ebf3,151.0,651.0,457.0,721.0,70.0,306.0,900.0,600.0
eb31bf1739ffa01b1d458fe2c610230a,49.0,58.0,413.0,134.0,76.0,364.0,900.0,600.0
95a9add1872e1666a9e413e18a15142b,192.0,798.0,600.0,900.0,102.0,408.0,900.0,600.0
adunit-scotch-brite-scrub-dots-sponge-swap-thai-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-secom-rs-avanca-rs-phase2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74858c868467c9f78a8989e87eb54c1c,192.0,398.0,600.0,500.0,102.0,408.0,500.0,600.0
3dfba0efa433d3f1f248b373edc2b176,190.0,427.0,440.0,499.0,72.0,250.0,500.0,600.0
032c21ac0d52d23f683dc4c2b7388865,46.0,515.0,364.0,592.0,77.0,318.0,900.0,600.0
98db637879a2eee67d49dd05b4a92d83,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
db671d7ebafdc3b7259109fbc18eaac9,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-showtime-dexture-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-spiral-new-2-puzzle-v5-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8c07f1799c55b47a5cf24d50fd771668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-nestle-maggi-varieties-bouillon-en-uae-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cce594945c50492d887116e17ebd966f,128.0,362.0,474.0,430.0,68.0,346.0,500.0,600.0
f16751048b64354c30b034c44981225f,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
03f2fc9a332b87e896b2da508a061754,185.0,677.0,422.0,751.0,74.0,237.0,900.0,600.0
7ff33d15bd3e7d73cede0691a393c288,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
3ebf3ba9b654b8281c7b45e65133986f,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
hills-bio-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-yamaha-x2-sensory-plus-mpu,192.0,435.0,409.0,490.0,55.0,217.0,500.0,600.0
c823124ca76c00a9d3b79380e5bdfd29,0.0,0.0,600.0,500.0,500.0,600.0,500.0,600.0
adunit-simple-feast-build-for-industry-survey-q4-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-v3-cpe-av-us-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-western-union-bio-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-gm-ces-user-choice-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-cartier-panthere-2021-fy22-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-mouser-user-choice-cpe-us-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-lionsgate-spiral-new-2-puzzle-v3-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-heineken-sa-celebrations-bio-v1-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a462469eef8972bc33e93d3b9402fda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3983cfed2def8feebc57bb6638cf49c8,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
adunit-lionsgate-moonfall-parallax-cta4-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44c8e52abc427a52c487122232409f5d,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-chevy-user-slider-seat-interior-cpe-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c9790ca6d49dfc3f245db91d3b62c56d,0.0,0.0,600.0,900.0,900.0,600.0,900.0,600.0
adunit-chevy-user-slider-seat-interior-cpe-av-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e3c7a3de86bb8857dd3f822bc951a59,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
ff72b5f704ef2a8fa05e5a7b350a1e8e,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
27b8aecd5c4b58ddcfc56270e9944d81,366.0,154.0,600.0,204.0,50.0,234.0,500.0,600.0
adunit-facebook-conversational-commerce-3-0-th-bio2-mob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-j&j-listerine-tonic3-exxon-fs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-samsung-r9-launch-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b5d17800096a3e27a5732fd7322fc37,363.0,400.0,587.0,454.0,54.0,224.0,500.0,600.0
d250af845914563dc5e28699c19da043,148.0,314.0,452.0,395.0,81.0,304.0,500.0,600.0
e17b6db0e4fb777ab569ef0a81b5000e,177.0,804.0,421.0,859.0,55.0,244.0,900.0,600.0
adunit-yamaha-x2-x4-userchoice-cpe-av-mpu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adunit-ihop-ihoppy-hour-no-offer-mob,26.0,593.0,449.0,665.0,72.0,423.0,900.0,600.0
cd586b24025b1349b9b79d2c944e3f18,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
d706afba427123c30ffafb88d5486e03,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
3c5daf79e8097eae0956840826c90fcc,104.0,215.0,404.0,279.0,64.0,300.0,900.0,600.0
