Assets,located_image,base_image,top_left_X,top_left_Y,bottom_right_X,top_right_Y,height,width,total_image_height,total_image_width
bfbf7a2b7ac635e67877b1ab87fd6629,cta.png,_preview.png,104,215,404,279,64,300,900,600
945010afbf9a55bbdffcb0895f946155,cta.png,_preview.png,104,215,404,279,64,300,900,600
e68e20f592457b875ce29757ab855dfe,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-nestle-purina-friskies-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lionsgate-uwomt-user-slider-sensory-video-final-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
84327cf26d2a91e2730ae7ddbfca6d59,video-cta.png,_preview.png,87,136,491,205,69,404,900,600
08b7a12a72fb5100b27197c39bab1b70,cta-white.png,_preview.png,119,297,481,343,46,362,500,600
adunit-lionsgate-spiral-puzzle-v2-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bb631902fce625cf0dc87d80c027c905,end-cta.png,_preview.png,213,148,560,225,77,347,900,600
adunit-western-union-sensory-unit-swipe-right-tap-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bcc5ae4665b6b8c2ff25dfdc65fbc65a,cta.png,_preview.png,151,774,450,850,76,299,900,600
adunit-chevy-hotspot-cpe-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-user-slider-rotate-v3-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-showtime-dexture-post-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
7fc571f85358c5d37efafde99b6896d7,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-jaguar-nameplate-refresh-rfb-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
79c36d2adb94900291f5ddf1f6580c43,f3-cta-copy.png,_preview.png,172,357,499,383,26,327,500,600
c7ecd71b4632aea2ffca69a1d079b290,video-cta.png,_preview.png,56,518,353,577,59,297,900,600
adunit-subway-better-for-you-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
8fa19496d906812e1f44a983d347ee63,video-cta copy.jpg,_preview.png,131,399,445,457,58,314,500,600
3ef8b18ef78ad050d1a76b801d97a08c,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-western-union-sensory-unit-swipe-up-tap-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
7f25293ac6d5c570749cea2af84e8439,cta.png,_preview.png,366,154,600,204,50,234,500,600
3c23316180b7da3e712c0596fa01ff74,cta.png,_preview.png,55,453,547,474,21,492,500,600
459c60702cfaae32207a161b693df47c,f4-cta-copy-HE.png,_preview.png,0,0,600,900,900,600,900,600
adunit-standardchartered-bio-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v2-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
61eb910425767fd90074a958328bee6a,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-facebook-conversational-commerce-3-0-vn-unit2-v2-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3a5bb9945be02e4181eee1dec5c25edc,cta.png,_preview.png,366,154,600,204,50,234,500,600
e656e46e3a4dc66fc0baa433c94bfd1a,cta.png,_preview.png,104,215,404,279,64,300,900,600
4264eae0ad6e1cbcea3d73d88becb787,cta.png,_preview.png,128,744,472,803,59,344,900,600
adunit-showtime-dexter-sensory-plus-video-canvas-post-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
6a3dbf08b82e45b3f3e79844f3a9aa18,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-vn-unit2-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-kitkat-golden-break-gamify-en-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
29383bc5de5a62c642fb9434d71863e7,cta.png,_preview.png,104,215,404,279,64,300,900,600
9278a3d31c76eaa929d2326e1b2062e1,cta.png,_preview.png,16,383,225,419,36,209,900,600
b768aedc20d9c135b355b7cd8e8beff3,cta.png,_preview.png,201,421,399,464,43,198,500,600
ee11627c036ee9772446b6e3ac9da649,cta.png,_preview.png,106,731,468,797,66,362,900,600
07f93a53c25007301d276ec20e7be491,end-cta.png,_preview.png,224,599,590,672,73,366,900,600
2a6bbf47edb9f1cb3a722784c5e73e83,cta.png,_preview.png,172,811,428,870,59,256,900,600
adunit-simple-feast-build-for-industry-survey-q3-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-gme-user-choice-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3a9208f5502fa4ad01ddf92a77a0e8a3,cta.png,_preview.png,169,370,437,456,86,268,500,600
404c5d32b088d0869fd7774ce7582f89,cta.png,_preview.png,244,358,495,408,50,251,500,600
b1e8cf36fefced5b9f20d291026b06db,cta.png,_preview.png,104,215,404,279,64,300,900,600
b285c9ac9aa1669a7350e4c4594ea571,cta.png,_preview.png,366,154,600,204,50,234,500,600
b8595cc38764f2c30d986c4c8080671c,f2-cta.png,_preview.png,375,8,579,74,66,204,500,600
42dd2154c1b6f67a461463cf322c9830,end-cta.png,_preview.png,37,62,344,157,95,307,900,600
adunit-mouser-user-choice-v2-cpe-canada-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
7db3a9c286b1a445845bad68ff95f2bb,cta.png,_preview.png,31,822,389,878,56,358,900,600
adunit-yamaha-wolverine-user-choice-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-van-cleef-and-arpels-frivole-wave-unit1-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-gme-user-choice-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
73adaebd0fbf7778d06d9d711ba5c152,f2-cta.jpg,_preview.png,87,191,270,226,35,183,500,600
3bc6564698bdf9559b98b255737bbedb,cta.png,_preview.png,104,215,404,279,64,300,900,600
df89c44299ec66120e89ab1d1296c26f,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-van-cleef-and-arpels-frivole-wave-unit1-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
39d4594499ca9372338b51f71e0b6681,cta.png,_preview.png,363,738,535,783,45,172,900,600
3c35998c3f4a279a008ac3ffd8481fea,EST-cta.png,_preview.png,264,262,525,314,52,261,500,600
adunit-chevy-tap-and-hold-600-1200-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c706a9ad6b0c2ee9295fe40dfa5b0615,cta.jpg,_preview.png,135,400,449,458,58,314,500,600
8b6e13cab4903dffde5588ea2ab0c2a2,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-chevy-tap-final-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
637244e2ca7b57187bd1b563a5b85846,cta.png,_preview.png,104,215,404,279,64,300,900,600
99558df7a3e64e9b15c34c20f44f038a,cta.jpg,_preview.png,292,733,546,808,75,254,900,600
39825c2c74eae1fd9c73da842617d2da,cta.png,_preview.png,170,293,430,354,61,260,900,600
ed9fd46313a5bce5f00d5fd720e5880f,cta.png,_preview.png,197,245,408,306,61,211,900,600
c176d5a3e27117bc90e3820434a024d9,cta.png,_preview.png,204,427,395,483,56,191,500,600
adunit-vodacom-ciot-curve-v1-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
bf1f7af46eec0e92939a8b3ba51cbacd,f3-cta-copy-wed.png,_preview.png,0,0,600,900,900,600,900,600
adunit-western-union-sensory-unit-swipe-right-tap-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
26e54c41e45e7bd0899b90fdacf124fd,cta.png,_preview.png,61,316,362,377,61,301,500,600
adunit-mouser-user-choice-v2-cpe-av-canada-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
d1e28a38a4e871527e62543540d0e7a7,cta.jpg,_preview.png,380,414,586,454,40,206,500,600
f5f846befe806be6021ff34f9fd60547,cta-mob.png,_preview.png,177,22,424,475,453,247,500,600
b4d26946d68754d77027cc419d36892f,cta.jpg,_preview.png,140,756,461,826,70,321,900,600
adunit-nestle-maggi-varieties-bouillon-en-ksa-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
96510a48f1e13c601687e80f5d60670b,cta_video.jpg,_preview.png,361,42,600,102,60,239,900,600
adunit-lionsgate-uwomt-user-slider-sensory-video-final-tune2-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
09f35af0a30b37dce2f1a5ad7f143293,cta-ordernow.png,_preview.png,151,698,489,776,78,338,900,600
adunit-mouser-user-choice-v2-cpe-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4443d262f14a8d6d58655dcf2e8c4542,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-nutrella-barrilito-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3f08e75ebd9b0ca68ffd298893647a13,cta-white-drop-shadow.png,_preview.png,96,313,416,446,133,320,500,600
c21bfafc138cf023080098b0f7a439d0,cta.png,_preview.png,106,731,468,797,66,362,900,600
adunit-mouser-user-choice-flight4-canada-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-facebook-conversational-commerce-3-0-vn-unit1-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
65299151bf4cbd1825d28e4a43d113ac,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-canada-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-j-and-j-e-commerce-v1-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3ff8db0779a25d3a9b92aebfb0eebe69,cta.png,_preview.png,104,215,404,279,64,300,900,600
d3a2aee36af8bf076d1111a6115be31b,end-cta.png,_preview.png,366,154,600,204,50,234,500,600
b7aa3693292fc7cf17f4fc1da680bf5d,cta.png,_preview.png,104,215,404,279,64,300,900,600
015f38df736f5a9498b18a1d12170187,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
db69df88f5a7b1540d4ff829bffb97f9,cta.png,_preview.png,294,552,565,629,77,271,900,600
22c8ca74c84370214de628417aff20d6,cta.png,_preview.png,38,344,568,408,64,530,500,600
d6875bfe73a3abc7eea25b7de121c643,cta.jpg,_preview.png,284,808,563,867,59,279,900,600
6939c3f395fc2317da25fa5b19580c68,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-city-square-mall-cny-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-nestle-purina-friskies-arabic-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
cc60737a3e2f6b713484916327764a5f,cta.png,_preview.png,178,790,422,848,58,244,900,600
adunit-christian-dior-popup-store-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f6c6774bb267182cf248fd64a5b25b59,cta.jpg,_preview.png,127,138,491,214,76,364,900,600
3c99774ddf5babcf91ae21f76e9f4508,cta.png,_preview.png,116,420,384,462,42,268,500,600
adunit-the-botanist-gin-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
255d22983f0277734d8063562fad31b7,video-cta.png,_preview.png,0,0,600,900,900,600,900,600
adunit-mouser-user-choice-v3-canada-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-heineken-sa-celebrations-bio-v2-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3ae630f06b5d395a7a0db157c2430093,cta.png,_preview.png,104,215,404,279,64,300,900,600
4a626b2e90bd71acc2ef014c7e1123c7,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-gme-sensory-video-add-unmute-button-v2-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-jaguar-nameplate-refresh-rc-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ea140a50dd4921ef96e08552e6eb9cc7,cta.png,_preview.png,0,0,275,57,57,275,500,600
adunit-simple-feast-build-for-industry-survey-q2-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4e3305a488faf871189cce9831a6c863,cta.jpg,_preview.png,0,750,600,832,82,600,900,600
495fb61f38dd39cd7fba4bb81af6c8f5,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-lexus-video-carousel-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4b17a1c22c7a81c721608629b84b8b80,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-scotch-brite-gamification-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ff88446626571f68e23c4b07063fd806,video-cta.png,_preview.png,0,36,600,371,335,600,500,600
5dea9aa4ca7a1f9a0d65d85ebece9522,cta.png,_preview.png,197,245,408,306,61,211,900,600
2a7069f1ccdc33dd1f7a200e3026b4ad,end-cta.png,_preview.png,116,420,384,462,42,268,500,600
adunit-mouser-user-choice-v3-us-cpe-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
92ecf0b80b7483c89eb72a551484970a,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-milk-user-slide-v1-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b8d87efae84799bd340ce653954a11b1,end-cta-copy.png,_preview.png,193,665,442,686,21,249,900,600
adunit-mouser-user-choice-v2-cpe-uk-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-cpe-uk-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
75ada73f9b02a1f6e04f1bf69d5bd007,cta.png,_preview.png,140,69,482,146,77,342,900,600
adunit-j-and-j-listerine-tonic3-exxon-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3ee05bbb667222104101da1831329c3c,cta.png,_preview.png,147,231,417,311,80,270,900,600
b34d551e23ad7ce5a494453bcc409ccc,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-mouser-user-choice-v3-us-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-ggpoker-gamification-user-choice-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-cartier-clash-swipe-or-tap-to-scroll-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chevy-user-slider-seat-interior-300-600-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-nestle-maggi-varieties-bouillon-ar-uae-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-subway-better-for-you-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-wolverine-user-choice-cpe-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c94556717fc1d3783d27f51ae1b5350e,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-ihop-ihoppy-hour-save-dollar-5-mob,cta.png,_preview.png,143,725,458,792,67,315,900,600
7e0b86cf99bbb9152f0d510d36f84f40,cta.png,_preview.png,366,154,600,204,50,234,500,600
0814384db6d5dac4b55e781d99eeb4cb,cta.png,_preview.png,104,215,404,279,64,300,900,600
0a59be2e7dd53d6de11a10ce3649c081,cta.png,_preview.png,104,215,404,279,64,300,900,600
269d061e1b507338d8b4c69676f9ffa1,cta.jpg,_preview.png,359,330,535,378,48,176,900,600
3ba7994ec2ea0b953b57457bd25ac857,cta.png,_preview.png,104,215,404,279,64,300,900,600
76fe8ed6d5462ff2cc0ee750d2221a52,cta.png,_preview.png,158,669,574,745,76,416,900,600
adunit-jaguar-nameplate-refresh-rfb-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b42473e8fdb0b3d6ea798f4118ef23aa,cta-watch-now-correct.png,_preview.png,232,430,390,473,43,158,500,600
c0ccae16df156f9744c8c74e252ad00b,cta-watch-now-correct.png,_preview.png,232,430,390,473,43,158,500,600
782fd6ca8cf0483d38a3d685a9cdb536,cta.jpg,_preview.png,255,61,520,117,56,265,500,600
adunit-ihop-ihoppy-hour-mpu,cta.png,_preview.png,0,0,600,500,500,600,500,600
f38dae81fae6d60408100503e4661ac6,cta.png,_preview.png,366,154,600,204,50,234,500,600
424a4a0bfde5a836ed93394a8c099b17,cta.png,_preview.png,366,154,600,204,50,234,500,600
83952985710c8e1646ac09269938e730,cta.png,_preview.png,190,427,440,499,72,250,500,600
adunit-western-union-sensory-unit-swipe-right-v2-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chevy-tap-and-hold-600-1200-final-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-scotch-brite-gamification-thai-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
f125ec6ad94bd7b93c1502fb7e16e2ba,f2-cta.jpg,_preview.png,87,191,270,226,35,183,500,600
6befe54086758294b47addf0c12052a7,cta.png,_preview.png,39,219,216,273,54,177,900,600
ba62e65857faee399998f5d4dad7feaf,cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-lexus-video-carousel-cpe-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
d2210530c4400ba1eaf5f712b646e7e6,end-cta.png,_preview.png,366,154,600,204,50,234,500,600
adunit-yamaha-x2-x4-userchoice-cpe-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
05fa49d47b280182d4684b9f3358ded4,cta french.jpg,_preview.png,254,192,476,249,57,222,500,600
adunit-mouser-user-choice-cpe-av-canada-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-cartier-clash-swipe-or-tap-to-scroll-ch-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
65d2519c16266cf9a3b1a8a3d2d82c99,cta.jpg,_preview.png,205,413,396,455,42,191,500,600
28c88e21eaae4c3db86fe5a48ae9c7d5,cta2.png,_preview.png,133,759,370,787,28,237,900,600
251daf76d78711e74c9b441f4bb62834,cta.png,_preview.png,177,823,424,880,57,247,900,600
adunit-nestle-maggi-varieties-bouillon-en-ksa-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-femsa-coca-cola-new-sugar-free-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-ihop-window4-scary-face-mob,cta_1.png,_preview.png,146,705,456,785,80,310,900,600
adunit-lionsgate-uwomt-sensory-plus-tune-3-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
d485045274821654173302dc5c7783c9,end-cta.png,_preview.png,366,154,600,204,50,234,500,600
dd43631ca1bf97d6c4966780b1f13a87,video-cta.png,_preview.png,0,0,600,900,900,600,900,600
adunit-engagement-plus-ihop-evergreen-olo-drag-left-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-cartier-clash-swipe-or-tap-to-scroll-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
42c5b4b367187c29ac8fdd78c70837d6,ringcta.png,_preview.png,203,370,377,429,59,174,900,600
0736dda52dd3ef12dc4f82fb51b1becd,cta.png,_preview.png,170,0,447,71,71,277,500,600
0301a5865ecfd7c5a1653dde10a5aedf,cta.png,_preview.png,366,154,600,204,50,234,500,600
6ae22e38b45ebb28b3202d7cf8515ce4,cta.png,_preview.png,366,154,600,204,50,234,500,600
5a48ffcbf611f167ecbb884e807f31f6,cta.png,_preview.png,366,154,600,204,50,234,500,600
3d18cfe28f2fbadff32db07a2132e12c,f4-cta-rev-5.png,_preview.png,0,0,600,900,900,600,900,600
698aa039cb003c1773b68cf89ab37096,cta.jpg,_preview.png,175,785,425,839,54,250,900,600
adunit-yamaha-wolverine-user-choice-av-reuse-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v2-cpe-aus-nz-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-v2-cpe-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-instagram-bio-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-flight4-uk-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
e6e771ae6f00d0f2ada4d2280cfd7740,end-cta.png,_preview.png,366,154,600,204,50,234,500,600
f95ed1b647ad098a3738f1b58142decd,cta.png,_preview.png,104,215,404,279,64,300,900,600
4f435640fb278b789726bbcd47ce5daf,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-van-cleef-and-arpels-alhambra-and-frivole-q2-bio,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b16e25c480f043e4be7d8e011bfa5e95,cta.jpg,_preview.png,156,416,600,500,84,444,500,600
adunit-not-co-icecream-br-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3a3878c4fa9698438884f2288bdd1ea2,cta.png,_preview.png,366,154,600,204,50,234,500,600
e1abe0c4a3df40bbb0d35d089caa13a5,cta.png,_preview.png,366,154,600,204,50,234,500,600
65fb17277b3fbfe200f6ac90f0717c48,cta.png,_preview.png,104,215,404,279,64,300,900,600
085e477e7aa74fc3a222bcb4385000be,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-lionsgate-spiral-new-2-puzzle-v5-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
06162b54235c76bfc73c297dd000614a,cta.jpg,_preview.png,167,766,436,853,87,269,900,600
adunit-windhoek-beer-year-end-2021-bio-v1-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3d8be6f0a1e1c248a02befc0dd3f6bec,ctas.png,_preview.png,0,0,600,900,900,600,900,600
2b7e702f208b7fd60d15d0bdadd269f4,cta_txt_en.png,_preview.png,204,392,382,417,25,178,900,600
fac33ac29ac616dfa0053558c1a3c03c,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-mouser-user-choice-flight4-uk-cpe-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ca1d489a0c1849845cb7144e51b0a7a1,cta.png,_preview.png,359,402,561,463,61,202,500,600
adunit-lionsgate-moonfall-parallax-dec-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
2842f18b64fb7ac0661021da97de0def,cta.png,_preview.png,147,231,417,311,80,270,900,600
adunit-ge-biofuel-userchoice-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
4247849793e2e0d3082ee5151a7e9416,cta.png,_preview.png,29,330,267,397,67,238,900,600
c38c56f98c1db74d1f613ec31d8bcf75,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
b046eee3c13e2f88aba3c40743093d13,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-doritos-niknaks-v1-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
9d7dacc59d5bfde6cfaa17d2604ae9d5,cta-end-correct.png,_preview.png,243,430,401,473,43,158,500,600
43a29939d9ac51d99f5e3b4822914efe,mpu-cta-pre.png,_preview.png,0,0,600,500,500,600,500,600
21d4924d608d1258ea35a53b314660bc,1cta.jpg,_preview.png,189,282,411,340,58,222,500,600
c4b651056516bc245b6b0dd78c2b192c,f1-movie-info-cta-5-REV.png,_preview.png,0,0,600,900,900,600,900,600
406833de6c44d0a19ab9db1559828563,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
ec53b0973db5a35d83fd5bb009802bdb,cta.png,_preview.png,18,173,178,225,52,160,500,600
050fd94fd028e2b766dcbfa5a9586d2c,cta.png,_preview.png,127,764,473,875,111,346,900,600
95585c17779c722e67067c189cf15d63,cta.png,_preview.png,366,154,600,204,50,234,500,600
f6525e69f4bbebe1b522d463080006ce,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chevy-panoramic-hotspot-explorer-cpe-av-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3bc12d2bdea947d4502e885b6d9aa442,cta.png,_preview.png,188,618,413,677,59,225,900,600
adunit-grofers-veggies-noodles-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-ge-biofuel-userchoice-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
c911bb936656e056779e31c273417b46,end-cta.png,_preview.png,366,154,600,204,50,234,500,600
437ff18f66a2e2351c45582104ec8b65,end-cta.png,_preview.png,366,154,600,204,50,234,500,600
00dfe88c4d3fb60793765d314bf24b7c,cta.png,_preview.png,183,793,417,859,66,234,900,600
adunit-not-co-icecream-br-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
3f435a895024e81fd5126354c7972b0f,cta.jpg,_preview.png,140,756,461,826,70,321,900,600
adunit-mouser-user-choice-flight4-canada-cpe-av-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-engagement-plus-ihop-evergreen-olo-drag-right-mob,cta.png,_preview.png,180,764,398,824,60,218,900,600
d37f1a5e7d90e81756244e1bff3141bc,cta.png,_preview.png,216,431,422,491,60,206,500,600
ee5f0e9c4a1296a30944be613ab2028c,cta.png,_preview.png,186,790,416,857,67,230,900,600
ecc6562c52ea0a03f794e7cec023bd0b,cta.png,_preview.png,411,190,552,235,45,141,900,600
0b1ee11406e97cc6fb4229deeb19e6b7,cta.jpg,_preview.png,150,463,450,533,70,300,900,600
00508a6979fdd9c2e5f8c68bfefe5f71,cta.png,_preview.png,366,154,600,204,50,234,500,600
ae30ff3cae1f369954f5e91499b9e515,cta.png,_preview.png,93,741,507,809,68,414,900,600
6d72ce3e20781f20fb420b30d3dd8b0e,cta.png,_preview.png,104,215,404,279,64,300,900,600
af2eecc9194b8e3596bdb9d669f61715,cta.png,_preview.png,151,774,450,850,76,299,900,600
fef95c5e1ee5bc235b56d7c508d3bcd0,cta.png,_preview.png,104,215,404,279,64,300,900,600
adunit-milk-user-slide-v2-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-chevy-tap-and-hold-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-mouser-user-choice-flight4-canada-cpe-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-yamaha-sensory-plus-video-mpu,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
adunit-lexus-video-carousel-mob,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
23fb8e9094b55306b08f7157c4b5ec43,cta,_preview.png,NA,NA,NA,NA,NA,NA,NA,NA
